index,Date,Route_number,Direction,Board_number,Transport_number,Stop_number,Ident_station,Name_stop,Time_stop,In_people,Out_people,People_inside,Type_Transport
62397,2025-02-11,12,Прямое,3125,12_24,,14902.0,Пять углов,2025-02-11 17:19:09,2,3,24,Троллейбус
62398,2025-02-11,12,Прямое,3125,12_24,29.0,14907.0,Владимирская пл.,2025-02-11 17:20:59,13,2,23,Троллейбус
62399,2025-02-11,12,Прямое,3125,12_24,30.0,14909.0,"Литейный пр., угол Невского пр.",2025-02-11 17:23:09,8,3,34,Троллейбус
62400,2025-02-11,12,Прямое,3125,12_24,31.0,14913.0,Ул. Жуковского,2025-02-11 17:24:29,1,2,39,Троллейбус
62401,2025-02-11,12,Прямое,3125,12_24,32.0,14916.0,Ул. Некрасова,2025-02-11 17:25:51,3,8,38,Троллейбус
62402,2025-02-11,12,Прямое,3125,12_24,33.0,14920.0,Ул. Пестеля,2025-02-11 17:29:16,1,21,33,Троллейбус
62403,2025-02-11,12,Прямое,3125,12_24,34.0,16813.0,Кирочная ул.,2025-02-11 17:31:01,5,1,13,Троллейбус
62404,2025-02-11,12,Прямое,3125,12_24,35.0,40401.0,"Кирочная ул., 15. Ст. метро ""Чернышевская""",2025-02-11 17:32:29,2,2,17,Троллейбус
62405,2025-02-11,12,Прямое,3125,12_24,36.0,16869.0,"Ст. метро ""Чернышевская""",2025-02-11 17:33:32,4,1,17,Троллейбус
62406,2025-02-11,12,Прямое,3125,12_24,37.0,15056.0,Потёмкинская ул.,2025-02-11 17:35:17,2,2,20,Троллейбус
62407,2025-02-11,12,Прямое,3125,12_24,38.0,15060.0,Музей Суворова,2025-02-11 17:36:42,0,1,20,Троллейбус
62408,2025-02-11,12,Прямое,3125,12_24,39.0,16825.0,Суворовский пр.,2025-02-11 17:38:39,0,2,19,Троллейбус
62409,2025-02-11,12,Прямое,3125,12_24,40.0,38983.0,Кавалергардская ул.,2025-02-11 17:40:58,0,7,17,Троллейбус
62410,2025-02-11,12,Прямое,3125,12_24,41.0,15541.0,Тульская ул.,2025-02-11 17:41:43,0,9,10,Троллейбус
62411,2025-02-11,12,Прямое,3125,12_24,42.0,15543.0,Смольный,2025-02-11 17:45:47,6,0,1,Троллейбус
62412,2025-02-11,12,Прямое,3125,,,15546.0,Суворовский пр.,2025-02-11 17:47:58,4,2,7,Троллейбус
62413,2025-02-11,12,Обратное,3125,12_25,,36127.0,Потёмкинская ул.,2025-02-11 17:53:37,3,2,9,Троллейбус
62414,2025-02-11,12,Обратное,3125,12_25,7.0,15079.0,Пр. Чернышевского,2025-02-11 18:02:09,3,1,10,Троллейбус
62415,2025-02-11,12,Обратное,3125,12_25,8.0,15082.0,Литейный пр.,2025-02-11 18:09:43,4,0,12,Троллейбус
62416,2025-02-11,12,Прямое,3125,,,14920.0,Ул. Пестеля,2025-02-11 18:17:58,15,2,16,Троллейбус
62417,2025-02-11,12,Прямое,3125,,,15601.0,Ул. Некрасова,2025-02-11 18:18:56,6,3,29,Троллейбус
62418,2025-02-11,12,Обратное,3125,12_26,,15603.0,Ул. Жуковского,2025-02-11 18:20:23,6,1,32,Троллейбус
62419,2025-02-11,12,Обратное,3125,12_26,12.0,15606.0,Невский пр.,2025-02-11 18:21:53,1,5,37,Троллейбус
62420,2025-02-11,12,Обратное,3125,12_26,13.0,15610.0,Владимирская пл.,2025-02-11 18:26:04,2,17,33,Троллейбус
62421,2025-02-11,12,Обратное,3125,12_26,14.0,15614.0,Пять углов,2025-02-11 18:31:12,8,5,18,Троллейбус
62422,2025-02-11,12,Обратное,3125,12_26,15.0,15618.0,"Ст. метро ""Звенигородская""",2025-02-11 18:33:10,2,8,21,Троллейбус
62423,2025-02-11,12,Обратное,3125,12_26,16.0,15207.0,Гороховая ул.,2025-02-11 18:35:59,2,1,15,Троллейбус
62424,2025-02-11,12,Обратное,3125,12_26,17.0,15208.0,Наб. реки Фонтанки,2025-02-11 18:39:19,1,1,16,Троллейбус
62425,2025-02-11,12,Обратное,3125,12_26,18.0,36148.0,"Ст. метро ""Сенная площадь""",2025-02-11 18:43:47,0,3,16,Троллейбус
62426,2025-02-11,12,Обратное,3125,12_26,19.0,36149.0,Сенная пл.,2025-02-11 18:47:29,4,1,13,Троллейбус
62427,2025-02-11,12,Обратное,3125,12_26,21.0,36154.0,Вознесенский пр.,2025-02-11 18:51:10,5,2,16,Троллейбус
62428,2025-02-11,12,Обратное,3125,12_26,22.0,36156.0,Никольская пл.,2025-02-11 18:54:46,0,3,19,Троллейбус
62429,2025-02-11,12,Обратное,3125,12_26,23.0,38989.0,Театральная пл.,2025-02-11 18:57:16,6,3,16,Троллейбус
62430,2025-02-11,12,Обратное,3125,12_26,24.0,36157.0,Пл. Труда. Центральный военно-морской музей,2025-02-11 18:59:06,5,1,19,Троллейбус
62431,2025-02-11,12,Обратное,3125,12_26,25.0,36160.0,8-9-я линии В.О.,2025-02-11 19:03:11,2,0,23,Троллейбус
62432,2025-02-11,12,Обратное,3125,12_26,26.0,36162.0,"8-9-я линии В.О., угол Большого пр. В.О.",2025-02-11 19:04:50,1,3,25,Троллейбус
62433,2025-02-11,12,Обратное,3125,12_26,27.0,28360.0,"8-9-я линии В.О. Ст. метро ""Василеостровская""",2025-02-11 19:07:32,10,6,23,Троллейбус
62434,2025-02-11,12,Обратное,3125,12_26,28.0,28361.0,14-15-я линии В.О.,2025-02-11 19:10:01,2,9,27,Троллейбус
62435,2025-02-11,12,Обратное,3125,12_26,29.0,36165.0,Музей городского наземного транспорта,2025-02-11 19:12:03,3,0,20,Троллейбус
62436,2025-02-11,12,Обратное,3125,12_26,30.0,27168.0,22-23-я линии В.О.,2025-02-11 19:13:30,6,2,23,Троллейбус
62437,2025-02-11,12,Обратное,3125,12_26,31.0,27170.0,28-29-я линии В.О.,2025-02-11 19:15:57,4,2,27,Троллейбус
62438,2025-02-11,12,Обратное,3125,12_26,32.0,36167.0,"Гаванская ул., угол Среднего пр. В.О.",2025-02-11 19:18:46,1,7,29,Троллейбус
62439,2025-02-11,12,Прямое,3125,,,36169.0,Шкиперский проток,2025-02-11 19:19:50,4,1,23,Троллейбус
62440,2025-02-11,12,Прямое,3125,,,14972.0,"Малый пр. В.О., угол Гаванской ул.",2025-02-11 19:21:57,3,1,26,Троллейбус
62441,2025-02-11,12,Обратное,3125,12_27,,15055.0,"Наличная ул., угол Малого пр. В.О.",2025-02-11 19:24:21,7,3,28,Троллейбус
62442,2025-02-11,12,Обратное,3125,12_27,36.0,16793.0,"Наличная ул., угол ул. Нахимова",2025-02-11 19:26:13,2,2,32,Троллейбус
62443,2025-02-11,12,Обратное,3125,12_27,37.0,15059.0,"Ст. метро ""Приморская""",2025-02-11 19:30:16,5,12,32,Троллейбус
62444,2025-02-11,12,Обратное,3125,12_27,38.0,15063.0,"Универсам ""Гаванский""",2025-02-11 19:31:59,1,11,25,Троллейбус
62445,2025-02-11,12,Обратное,3125,12_27,39.0,15070.0,"Наличная ул., угол Уральской ул.",2025-02-11 19:33:34,0,4,15,Троллейбус
62446,2025-02-11,12,Обратное,3125,12_27,40.0,27084.0,Морская наб.,2025-02-11 19:34:40,0,5,11,Троллейбус
62447,2025-02-11,12,Прямое,3125,,,15671.0,"Универсам ""Гаванский""",2025-02-11 21:42:37,1,0,6,Троллейбус
62448,2025-02-11,12,Прямое,3125,12_28,,14903.0,"Ст. метро ""Приморская""",2025-02-11 21:43:29,0,1,7,Троллейбус
62449,2025-02-11,12,Прямое,3125,12_28,7.0,14906.0,"Наличная ул., угол ул. Нахимова",2025-02-11 21:46:57,1,0,6,Троллейбус
62450,2025-02-11,12,Прямое,3125,12_28,13.0,36164.0,Музей городского наземного транспорта,2025-02-11 21:56:44,1,1,7,Троллейбус
62451,2025-02-11,12,Прямое,3125,12_28,15.0,36163.0,"8-9-я линии В.О. Ст. метро ""Василеостровская""",2025-02-11 22:00:50,2,0,7,Троллейбус
62452,2025-02-11,12,Прямое,3125,12_28,16.0,36161.0,"8-9-я линии В.О., угол Большого пр. В.О.",2025-02-11 22:03:32,1,3,9,Троллейбус
62453,2025-02-11,12,Прямое,3125,12_28,18.0,36159.0,Театральная пл.,2025-02-11 22:08:53,3,1,7,Троллейбус
62454,2025-02-11,12,Прямое,3125,12_28,20.0,36153.0,Ново-Никольский мост,2025-02-11 22:12:23,1,1,9,Троллейбус
62455,2025-02-11,12,Прямое,3125,12_28,21.0,36152.0,Вознесенский пр.,2025-02-11 22:14:06,3,0,9,Троллейбус
62456,2025-02-11,12,Прямое,3125,12_28,22.0,36150.0,Сенная пл.,2025-02-11 22:15:46,1,0,12,Троллейбус
62457,2025-02-11,12,Прямое,3125,12_28,23.0,36170.0,"Ст. метро ""Сенная площадь""",2025-02-11 22:18:17,4,3,13,Троллейбус
62458,2025-02-11,12,Прямое,3125,12_28,24.0,15149.0,Садовая ул.,2025-02-11 22:19:27,0,1,14,Троллейбус
62459,2025-02-11,12,Прямое,3125,12_28,26.0,15152.0,Загородный пр.,2025-02-11 22:22:27,0,1,13,Троллейбус
62460,2025-02-11,12,Прямое,3125,12_28,27.0,15673.0,"Ст. метро ""Звенигородская""",2025-02-11 22:25:39,0,1,12,Троллейбус
62461,2025-02-11,12,Прямое,3125,12_28,28.0,14902.0,Пять углов,2025-02-11 22:27:25,0,2,11,Троллейбус
62462,2025-02-11,12,Прямое,3125,12_28,29.0,14907.0,Владимирская пл.,2025-02-11 22:29:02,4,0,9,Троллейбус
62463,2025-02-11,12,Прямое,3125,,,15606.0,Невский пр.,2025-02-11 22:30:56,5,4,13,Троллейбус
62464,2025-02-11,12,Прямое,3125,,,14913.0,Ул. Жуковского,2025-02-11 22:31:42,0,2,14,Троллейбус
62465,2025-02-11,12,Прямое,3125,12_29,,14916.0,Ул. Некрасова,2025-02-11 22:33:36,1,4,12,Троллейбус
62466,2025-02-11,12,Прямое,3125,12_29,35.0,40401.0,"Кирочная ул., 15. Ст. метро ""Чернышевская""",2025-02-11 22:37:58,0,1,9,Троллейбус
62467,2025-02-11,12,Прямое,3125,12_29,37.0,15056.0,Потёмкинская ул.,2025-02-11 22:40:50,0,1,8,Троллейбус
62468,2025-02-11,12,Прямое,3125,,,15531.0,3-я Советская ул.,2025-02-11 23:01:44,1,0,7,Троллейбус
62469,2025-02-11,12,Прямое,3125,,,15489.0,Исполкомская ул.,2025-02-11 23:08:54,0,1,8,Троллейбус
62470,2025-02-12,42,Прямое,3125,42_1,,15319.0,Гамбургская пл.,2025-02-12 05:51:10,4,0,0,Троллейбус
62471,2025-02-12,42,Прямое,3125,42_1,,15443.0,Пражская ул.,2025-02-12 05:54:04,1,0,4,Троллейбус
62472,2025-02-12,42,Прямое,3125,42_1,5.0,15447.0,Администрация Фрунзенского района,2025-02-12 05:54:49,2,0,5,Троллейбус
62473,2025-02-12,42,Прямое,3125,42_1,9.0,15838.0,"Пражская ул., 14",2025-02-12 05:59:17,1,1,7,Троллейбус
62474,2025-02-12,42,Прямое,3125,42_1,12.0,15871.0,"Ст. метро ""Бухарестская""",2025-02-12 06:03:04,1,1,7,Троллейбус
62475,2025-02-12,42,Прямое,3125,42_1,13.0,15873.0,Университет кино и телевидения,2025-02-12 06:04:01,0,1,7,Троллейбус
62476,2025-02-12,42,Прямое,3125,42_1,16.0,15888.0,Ул. Салова,2025-02-12 06:08:10,2,1,6,Троллейбус
62477,2025-02-12,42,Прямое,3125,42_1,17.0,15896.0,Старообрядческий мост,2025-02-12 06:10:35,0,1,7,Троллейбус
62478,2025-02-12,42,Прямое,3125,42_1,19.0,37424.0,"Курская ул., 28",2025-02-12 06:13:27,0,2,6,Троллейбус
62479,2025-02-12,42,Прямое,3125,42_1,20.0,37425.0,Лиговский пр.,2025-02-12 06:14:46,1,0,4,Троллейбус
62480,2025-02-12,42,Прямое,3125,42_1,24.0,37433.0,Московский вокзал,2025-02-12 06:23:14,0,5,5,Троллейбус
62481,2025-02-12,42,Прямое,3125,,,37434.0,Московский вокзал,2025-02-12 06:26:32,2,0,0,Троллейбус
62482,2025-02-12,42,Обратное,3125,42_2,,37432.0,Кузнечный пер.,2025-02-12 06:27:59,1,0,2,Троллейбус
62483,2025-02-12,42,Обратное,3125,42_2,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2025-02-12 06:30:52,2,0,3,Троллейбус
62484,2025-02-12,42,Обратное,3125,42_2,5.0,37426.0,Автовокзал,2025-02-12 06:34:52,0,2,5,Троллейбус
62485,2025-02-12,42,Обратное,3125,42_2,8.0,15905.0,Расстанный пер.,2025-02-12 06:38:48,1,0,3,Троллейбус
62486,2025-02-12,42,Обратное,3125,42_2,12.0,15924.0,Университет кино и телевидения,2025-02-12 06:44:15,2,1,4,Троллейбус
62487,2025-02-12,42,Обратное,3125,42_2,13.0,15930.0,"Ст. метро ""Бухарестская""",2025-02-12 06:45:48,2,1,5,Троллейбус
62488,2025-02-12,42,Обратное,3125,42_2,14.0,15933.0,Университет профсоюзов,2025-02-12 06:47:26,2,0,6,Троллейбус
62489,2025-02-12,42,Обратное,3125,42_2,15.0,16547.0,Пражская ул.,2025-02-12 06:48:47,1,1,8,Троллейбус
62490,2025-02-12,42,Обратное,3125,42_2,16.0,16491.0,"Пражская ул., 14",2025-02-12 06:49:59,1,6,8,Троллейбус
62491,2025-02-12,42,Обратное,3125,42_2,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2025-02-12 06:51:33,1,0,3,Троллейбус
62492,2025-02-12,42,Обратное,3125,42_2,19.0,15895.0,Ул. Турку,2025-02-12 06:55:03,1,0,4,Троллейбус
62493,2025-02-12,42,Обратное,3125,42_2,20.0,15903.0,Администрация Фрунзенского района,2025-02-12 06:55:52,0,1,5,Троллейбус
62494,2025-02-12,42,Обратное,3125,42_2,21.0,15349.0,Пражская ул./ Пр. Славы,2025-02-12 06:57:01,0,2,4,Троллейбус
62495,2025-02-12,42,Обратное,3125,42_2,23.0,15357.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 07:01:39,0,1,2,Троллейбус
62496,2025-02-12,42,Обратное,3125,42_2,24.0,16883.0,Ж.-д. платформа Сортировочная (посадки/высадки нет),2025-02-12 07:04:57,1,1,0,Троллейбус
62497,2025-02-12,42,Прямое,3125,42_3,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 07:13:41,14,0,1,Троллейбус
62498,2025-02-12,42,Прямое,3125,42_3,3.0,15319.0,Гамбургская пл.,2025-02-12 07:16:36,5,0,15,Троллейбус
62499,2025-02-12,42,Прямое,3125,42_3,4.0,15443.0,Пражская ул.,2025-02-12 07:19:35,7,1,20,Троллейбус
62500,2025-02-12,42,Прямое,3125,42_3,5.0,15447.0,Администрация Фрунзенского района,2025-02-12 07:20:47,2,0,26,Троллейбус
62501,2025-02-12,42,Прямое,3125,42_3,6.0,15679.0,Ул. Турку,2025-02-12 07:22:21,10,2,28,Троллейбус
62502,2025-02-12,42,Прямое,3125,42_3,7.0,15682.0,"Пражская ул., 32",2025-02-12 07:23:21,3,1,36,Троллейбус
62503,2025-02-12,42,Прямое,3125,42_3,8.0,15835.0,Ул. Белы Куна,2025-02-12 07:25:40,10,5,38,Троллейбус
62504,2025-02-12,42,Прямое,3125,42_3,9.0,15838.0,"Пражская ул., 14",2025-02-12 07:26:49,7,10,43,Троллейбус
62505,2025-02-12,42,Прямое,3125,42_3,10.0,15841.0,Ул. Фучика,2025-02-12 07:28:19,1,6,40,Троллейбус
62506,2025-02-12,42,Прямое,3125,42_3,11.0,15867.0,Университет профсоюзов,2025-02-12 07:29:35,2,3,35,Троллейбус
62507,2025-02-12,42,Прямое,3125,42_3,12.0,15871.0,"Ст. метро ""Бухарестская""",2025-02-12 07:31:04,11,3,34,Троллейбус
62508,2025-02-12,42,Прямое,3125,42_3,13.0,15873.0,Университет кино и телевидения,2025-02-12 07:32:11,1,13,42,Троллейбус
62509,2025-02-12,42,Прямое,3125,42_3,14.0,15877.0,"Бухарестская ул., 6",2025-02-12 07:33:22,1,12,30,Троллейбус
62510,2025-02-12,42,Прямое,3125,42_3,15.0,15882.0,"Ст. метро ""Волковская""",2025-02-12 07:35:37,0,5,19,Троллейбус
62511,2025-02-12,42,Прямое,3125,42_3,16.0,15888.0,Ул. Салова,2025-02-12 07:36:40,1,3,14,Троллейбус
62512,2025-02-12,42,Прямое,3125,42_3,17.0,15896.0,Старообрядческий мост,2025-02-12 07:39:23,0,5,12,Троллейбус
62513,2025-02-12,42,Прямое,3125,42_3,18.0,37421.0,Днепропетровская ул.,2025-02-12 07:41:59,0,1,7,Троллейбус
62514,2025-02-12,42,Прямое,3125,42_3,19.0,37424.0,"Курская ул., 28",2025-02-12 07:43:38,1,0,6,Троллейбус
62515,2025-02-12,42,Прямое,3125,42_3,20.0,37425.0,Лиговский пр.,2025-02-12 07:45:04,2,1,7,Троллейбус
62516,2025-02-12,42,Прямое,3125,42_3,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2025-02-12 07:48:51,0,3,8,Троллейбус
62517,2025-02-12,42,Прямое,3125,,,37432.0,Кузнечный пер.,2025-02-12 07:52:16,0,1,5,Троллейбус
62518,2025-02-12,42,Прямое,3125,,,37433.0,Московский вокзал,2025-02-12 07:53:25,0,7,4,Троллейбус
62519,2025-02-12,42,Прямое,3125,,,37434.0,Московский вокзал,2025-02-12 07:56:46,2,0,0,Троллейбус
62520,2025-02-12,42,Обратное,3125,42_4,,37432.0,Кузнечный пер.,2025-02-12 07:57:56,2,0,2,Троллейбус
62521,2025-02-12,42,Обратное,3125,42_4,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2025-02-12 08:00:06,1,1,4,Троллейбус
62522,2025-02-12,42,Обратное,3125,42_4,4.0,37427.0,"Ст. метро ""Обводный канал""",2025-02-12 08:03:32,6,1,4,Троллейбус
62523,2025-02-12,42,Обратное,3125,42_4,5.0,37426.0,Автовокзал,2025-02-12 08:05:52,0,2,9,Троллейбус
62524,2025-02-12,42,Обратное,3125,42_4,6.0,37423.0,Курская ул.,2025-02-12 08:07:44,3,1,7,Троллейбус
62525,2025-02-12,42,Обратное,3125,42_4,7.0,37422.0,Прилукская ул.,2025-02-12 08:08:36,0,2,9,Троллейбус
62526,2025-02-12,42,Обратное,3125,42_4,8.0,15905.0,Расстанный пер.,2025-02-12 08:09:41,1,1,7,Троллейбус
62527,2025-02-12,42,Обратное,3125,42_4,10.0,15916.0,"Ст. метро ""Волковская""",2025-02-12 08:12:05,0,2,7,Троллейбус
62528,2025-02-12,42,Обратное,3125,42_4,11.0,15920.0,"Бухарестская ул., 6",2025-02-12 08:13:53,1,1,5,Троллейбус
62529,2025-02-12,42,Обратное,3125,42_4,12.0,15924.0,Университет кино и телевидения,2025-02-12 08:15:19,5,0,5,Троллейбус
62530,2025-02-12,42,Обратное,3125,42_4,13.0,15930.0,"Ст. метро ""Бухарестская""",2025-02-12 08:18:49,9,0,10,Троллейбус
62531,2025-02-12,42,Обратное,3125,42_4,14.0,15933.0,Университет профсоюзов,2025-02-12 08:22:10,2,4,19,Троллейбус
62532,2025-02-12,42,Обратное,3125,42_4,15.0,16547.0,Пражская ул.,2025-02-12 08:23:16,0,1,17,Троллейбус
62533,2025-02-12,42,Обратное,3125,42_4,16.0,16491.0,"Пражская ул., 14",2025-02-12 08:24:26,2,9,16,Троллейбус
62534,2025-02-12,42,Обратное,3125,42_4,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2025-02-12 08:26:17,12,0,9,Троллейбус
62535,2025-02-12,42,Обратное,3125,42_4,18.0,15889.0,"Пражская ул., 25",2025-02-12 08:27:56,5,8,21,Троллейбус
62536,2025-02-12,42,Обратное,3125,42_4,19.0,15895.0,Ул. Турку,2025-02-12 08:28:54,2,2,18,Троллейбус
62537,2025-02-12,42,Обратное,3125,42_4,20.0,15903.0,Администрация Фрунзенского района,2025-02-12 08:30:22,0,7,18,Троллейбус
62538,2025-02-12,42,Обратное,3125,42_4,21.0,15349.0,Пражская ул./ Пр. Славы,2025-02-12 08:33:19,0,9,11,Троллейбус
62539,2025-02-12,42,Обратное,3125,42_4,22.0,15352.0,Гамбургская пл.,2025-02-12 08:36:45,0,1,2,Троллейбус
62540,2025-02-12,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 08:57:04,2,0,1,Троллейбус
62541,2025-02-12,42,Прямое,3125,42_5,,15319.0,Гамбургская пл.,2025-02-12 09:00:20,6,2,3,Троллейбус
62542,2025-02-12,42,Прямое,3125,42_5,4.0,15443.0,Пражская ул.,2025-02-12 09:02:12,11,1,7,Троллейбус
62543,2025-02-12,42,Прямое,3125,42_5,5.0,15447.0,Администрация Фрунзенского района,2025-02-12 09:03:20,8,0,17,Троллейбус
62544,2025-02-12,42,Прямое,3125,42_5,6.0,15679.0,Ул. Турку,2025-02-12 09:04:35,7,9,25,Троллейбус
62545,2025-02-12,42,Прямое,3125,42_5,7.0,15682.0,"Пражская ул., 32",2025-02-12 09:05:28,2,1,23,Троллейбус
62546,2025-02-12,42,Прямое,3125,42_5,8.0,15835.0,Ул. Белы Куна,2025-02-12 09:07:56,2,5,24,Троллейбус
62547,2025-02-12,42,Прямое,3125,42_5,9.0,15838.0,"Пражская ул., 14",2025-02-12 09:09:02,9,5,21,Троллейбус
62548,2025-02-12,42,Прямое,3125,42_5,10.0,15841.0,Ул. Фучика,2025-02-12 09:10:21,0,5,25,Троллейбус
62549,2025-02-12,42,Прямое,3125,42_5,11.0,15867.0,Университет профсоюзов,2025-02-12 09:11:39,1,1,20,Троллейбус
62550,2025-02-12,42,Прямое,3125,42_5,12.0,15871.0,"Ст. метро ""Бухарестская""",2025-02-12 09:14:11,3,7,20,Троллейбус
62551,2025-02-12,42,Прямое,3125,42_5,13.0,15873.0,Университет кино и телевидения,2025-02-12 09:15:25,1,2,16,Троллейбус
62552,2025-02-12,42,Прямое,3125,42_5,14.0,15877.0,"Бухарестская ул., 6",2025-02-12 09:16:16,3,4,15,Троллейбус
62553,2025-02-12,42,Прямое,3125,42_5,15.0,15882.0,"Ст. метро ""Волковская""",2025-02-12 09:18:16,3,0,14,Троллейбус
62554,2025-02-12,42,Прямое,3125,42_5,16.0,15888.0,Ул. Салова,2025-02-12 09:19:20,2,2,17,Троллейбус
62555,2025-02-12,42,Прямое,3125,42_5,17.0,15896.0,Старообрядческий мост,2025-02-12 09:21:54,1,4,17,Троллейбус
62556,2025-02-12,42,Прямое,3125,42_5,19.0,37424.0,"Курская ул., 28",2025-02-12 09:25:56,1,2,14,Троллейбус
62557,2025-02-12,42,Прямое,3125,42_5,21.0,37428.0,"Ст. метро ""Обводный канал""",2025-02-12 09:28:34,0,5,13,Троллейбус
62558,2025-02-12,42,Прямое,3125,42_5,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2025-02-12 09:30:37,1,2,8,Троллейбус
62559,2025-02-12,42,Прямое,3125,42_5,23.0,37431.0,Кузнечный пер.,2025-02-12 09:36:17,0,2,7,Троллейбус
62560,2025-02-12,42,Прямое,3125,42_5,24.0,37433.0,Московский вокзал,2025-02-12 09:37:09,0,5,5,Троллейбус
62561,2025-02-12,42,Прямое,3125,,,37434.0,Московский вокзал,2025-02-12 09:41:58,6,0,0,Троллейбус
62562,2025-02-12,42,Прямое,3125,,,37431.0,Кузнечный пер.,2025-02-12 09:43:42,0,4,6,Троллейбус
62563,2025-02-12,42,Прямое,3125,,,37430.0,"Ст. метро ""Лиговский пр.""",2025-02-12 09:45:48,3,2,2,Троллейбус
62564,2025-02-12,42,Обратное,3125,42_6,,37427.0,"Ст. метро ""Обводный канал""",2025-02-12 09:47:27,2,0,3,Троллейбус
62565,2025-02-12,42,Обратное,3125,42_6,5.0,37426.0,Автовокзал,2025-02-12 09:48:20,0,1,5,Троллейбус
62566,2025-02-12,42,Обратное,3125,42_6,6.0,37423.0,Курская ул.,2025-02-12 09:49:50,0,2,4,Троллейбус
62567,2025-02-12,42,Обратное,3125,42_6,7.0,37422.0,Прилукская ул.,2025-02-12 09:51:43,1,2,2,Троллейбус
62568,2025-02-12,42,Обратное,3125,42_6,8.0,15905.0,Расстанный пер.,2025-02-12 09:54:23,0,1,1,Троллейбус
62569,2025-02-12,42,Обратное,3125,42_6,11.0,15920.0,"Бухарестская ул., 6",2025-02-12 09:58:21,2,0,0,Троллейбус
62570,2025-02-12,42,Обратное,3125,42_6,12.0,15924.0,Университет кино и телевидения,2025-02-12 09:59:10,3,0,2,Троллейбус
62571,2025-02-12,42,Обратное,3125,42_6,13.0,15930.0,"Ст. метро ""Бухарестская""",2025-02-12 10:03:07,9,2,5,Троллейбус
62572,2025-02-12,42,Обратное,3125,42_6,14.0,15933.0,Университет профсоюзов,2025-02-12 10:04:38,1,5,12,Троллейбус
62573,2025-02-12,42,Обратное,3125,42_6,16.0,16491.0,"Пражская ул., 14",2025-02-12 10:07:42,2,6,8,Троллейбус
62574,2025-02-12,42,Обратное,3125,42_6,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2025-02-12 10:09:28,3,0,4,Троллейбус
62575,2025-02-12,42,Обратное,3125,42_6,18.0,15889.0,"Пражская ул., 25",2025-02-12 10:10:46,1,3,7,Троллейбус
62576,2025-02-12,42,Обратное,3125,42_6,19.0,15895.0,Ул. Турку,2025-02-12 10:11:40,0,2,5,Троллейбус
62577,2025-02-12,42,Обратное,3125,42_6,20.0,15903.0,Администрация Фрунзенского района,2025-02-12 10:12:45,0,2,3,Троллейбус
62578,2025-02-12,42,Обратное,3125,42_6,21.0,15349.0,Пражская ул./ Пр. Славы,2025-02-12 10:15:03,0,3,1,Троллейбус
62579,2025-02-12,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 11:02:46,1,0,0,Троллейбус
62580,2025-02-12,42,Прямое,3125,42_7,,15319.0,Гамбургская пл.,2025-02-12 11:05:56,2,0,1,Троллейбус
62581,2025-02-12,42,Прямое,3125,42_7,4.0,15443.0,Пражская ул.,2025-02-12 11:08:08,2,1,3,Троллейбус
62582,2025-02-12,42,Прямое,3125,42_7,5.0,15447.0,Администрация Фрунзенского района,2025-02-12 11:09:15,1,0,4,Троллейбус
62583,2025-02-12,42,Прямое,3125,42_7,6.0,15679.0,Ул. Турку,2025-02-12 11:10:32,4,1,5,Троллейбус
62584,2025-02-12,42,Прямое,3125,42_7,7.0,15682.0,"Пражская ул., 32",2025-02-12 11:11:23,1,0,8,Троллейбус
62585,2025-02-12,42,Прямое,3125,42_7,8.0,15835.0,Ул. Белы Куна,2025-02-12 11:13:11,1,2,9,Троллейбус
62586,2025-02-12,42,Прямое,3125,42_7,9.0,15838.0,"Пражская ул., 14",2025-02-12 11:14:10,3,2,8,Троллейбус
62587,2025-02-12,42,Прямое,3125,42_7,10.0,15841.0,Ул. Фучика,2025-02-12 11:16:06,0,1,9,Троллейбус
62588,2025-02-12,42,Прямое,3125,42_7,12.0,15871.0,"Ст. метро ""Бухарестская""",2025-02-12 11:20:10,4,1,8,Троллейбус
62589,2025-02-12,42,Прямое,3125,42_7,13.0,15873.0,Университет кино и телевидения,2025-02-12 11:21:20,0,3,11,Троллейбус
62590,2025-02-12,42,Прямое,3125,42_7,14.0,15877.0,"Бухарестская ул., 6",2025-02-12 11:22:14,0,2,8,Троллейбус
62591,2025-02-12,42,Прямое,3125,42_7,16.0,15888.0,Ул. Салова,2025-02-12 11:25:32,1,0,6,Троллейбус
62592,2025-02-12,42,Прямое,3125,42_7,20.0,37425.0,Лиговский пр.,2025-02-12 11:31:51,1,1,7,Троллейбус
62593,2025-02-12,42,Прямое,3125,42_7,21.0,37428.0,"Ст. метро ""Обводный канал""",2025-02-12 11:33:50,0,1,7,Троллейбус
